BirdID,Status,SexEstimate,BreedGroupID,NestWatchID,WatchDate,Month,Year,StartTime,Behaviour,ProvisioningVisit,ObsDuration,Age,TerritoryID,TQ,TQcorrected,ClutchSize,BroodSize,NoFledglings,WatchType,NestNumber,Island,FieldPeriodID,Accurate,HelperNumber,AdditionalBirds,GroupSize
5537,BrF,0,5310,1042,23/08/2012,8,2012,07:38,Feeding_Offspring,10,60,1002,81,9612.39,9612.39,1,1,0,F,1,CN,116,TRUE,0,0,2
3451,BrF,0,5330,1044,25/08/2012,8,2012,08:14,Feeding_Offspring,11,60,2691,138,9700.18,9700.18,1,1,0,F,1,CN,116,TRUE,1,0,3
1489,BrM,1,5362,1047,28/08/2012,8,2012,07:25,Feeding_Offspring,3,60,4778,118,13779.41,13779.41,2,2,0,FI,1,CN,116,TRUE,1,0,3
3698,BrF,0,5362,1047,28/08/2012,8,2012,07:25,Feeding_Offspring,5,60,2822,118,13779.41,13779.41,2,2,0,FI,1,CN,116,TRUE,1,0,3
1763,BrF,0,5313,1048,28/08/2012,8,2012,15:01,Feeding_Offspring,1,60,3734,3,17139.23,17139.23,1,1,1,F,2,CN,116,TRUE,1,0,3
5828,BrM,1,5313,1048,28/08/2012,8,2012,15:01,Feeding_Offspring,3,60,317,3,17139.23,17139.23,1,1,1,F,2,CN,116,TRUE,1,0,3
5513,BrM,1,5321,1050,29/08/2012,8,2012,11:07,Feeding_Offspring,2,60,1020,47,27365.83,27365.83,1,1,0,FI,1,CN,116,TRUE,1,1,4
3453,BrF,0,5355,1052,29/08/2012,8,2012,15:49,Feeding_Offspring,2,75,2875,60,13812.64,13812.64,1,1,1,FI,2,CN,116,TRUE,1,0,3
5523,BrM,1,5355,1052,29/08/2012,8,2012,15:49,Feeding_Offspring,6,75,1017,60,13812.64,13812.64,1,1,1,FI,2,CN,116,TRUE,1,0,3
1868,BrM,1,5336,1054,03/09/2012,9,2012,07:46,Feeding_Offspring,6,60,3313,46,18560.02,18560.02,1,1,1,FI,2,CN,116,TRUE,1,0,3
4973,BrF,0,5336,1054,03/09/2012,9,2012,07:46,Feeding_Offspring,3,60,2108,46,18560.02,18560.02,1,1,1,FI,2,CN,116,TRUE,1,0,3
5549,BrF,0,5338,1055,03/09/2012,9,2012,09:01,Feeding_Offspring,18,60,991,479,14325.46,14325.46,2,2,2,F,1,CN,116,TRUE,1,0,3
5612,BrM,1,5338,1055,03/09/2012,9,2012,09:01,Feeding_Offspring,12,60,664,479,14325.46,14325.46,2,2,2,F,1,CN,116,TRUE,1,0,3
3453,BrF,0,5355,1056,05/09/2012,9,2012,11:39,Feeding_Offspring,7,60,2882,60,13812.64,13812.64,1,1,1,F,2,CN,116,TRUE,1,0,3
1868,BrM,1,5336,1057,09/09/2012,9,2012,07:38,Feeding_Offspring,6,60,3319,46,18560.02,18560.02,1,1,1,F,2,CN,116,TRUE,1,0,3
4973,BrF,0,5336,1057,09/09/2012,9,2012,07:38,Feeding_Offspring,6,60,2114,46,18560.02,18560.02,1,1,1,F,2,CN,116,TRUE,1,0,3
5163,BrF,0,5339,1062,25/08/2012,8,2012,11:15,Feeding_Offspring,8,60,1923,30,3535.12,3535.12,1,1,0,F,2,CN,116,TRUE,1,0,3
5513,BrM,1,5321,1064,28/08/2012,8,2012,08:53,Feeding_Offspring,5,60,1019,47,27365.83,27365.83,1,1,0,F,1,CN,116,TRUE,1,1,4
5549,BrF,0,5338,1065,28/08/2012,8,2012,12:01,Feeding_Offspring,12,60,985,479,14325.46,14325.46,2,2,2,FI,1,CN,116,TRUE,1,0,3
5612,BrM,1,5338,1065,28/08/2012,8,2012,12:01,Feeding_Offspring,10,60,658,479,14325.46,14325.46,2,2,2,FI,1,CN,116,TRUE,1,0,3
4972,BrM,1,5350,1066,29/08/2012,8,2012,12:02,Feeding_Offspring,9,47,2133,67,13686.84,13686.84,1,1,1,FI,1,CN,116,TRUE,0,1,3
5195,BrF,0,5350,1066,29/08/2012,8,2012,12:02,Feeding_Offspring,12,47,1628,67,13686.84,13686.84,1,1,1,FI,1,CN,116,TRUE,0,1,3
1707,BrF,0,5366,1074,24/09/2012,9,2012,13:53,Feeding_Offspring,5,60,3932,477,27185.01,27185.01,1,1,0,FI,1,CN,116,TRUE,1,0,3
1710,BrM,1,5366,1074,24/09/2012,9,2012,13:53,Feeding_Offspring,5,60,3779,477,27185.01,27185.01,1,1,0,FI,1,CN,116,TRUE,1,0,3
1762,BrM,1,6115,1106,24/08/2013,8,2013,07:17,Feeding_Offspring,7,60,3971,15,33576.24,33576.24,2,2,0,FI,1,CN,122,TRUE,0,0,2
5657,BrF,0,6115,1106,24/08/2013,8,2013,07:17,Feeding_Offspring,4,60,732,15,33576.24,33576.24,2,2,0,FI,1,CN,122,TRUE,0,0,2
1857,BrF,0,6110,1111,24/08/2013,8,2013,09:27,Feeding_Offspring,6,60,3656,28,16756.54,16756.54,2,2,2,FI,1,CN,122,TRUE,1,0,3
5453,BrM,1,6110,1111,24/08/2013,8,2013,09:27,Feeding_Offspring,6,60,1480,28,16756.54,16756.54,2,2,2,FI,1,CN,122,TRUE,1,0,3
5513,BrM,1,6108,1112,25/08/2013,8,2013,07:29,Feeding_Offspring,15,60,1381,47,35281.02,35281.02,2,2,1,FI,1,CN,122,TRUE,3,0,5
1660,BrF,0,6104,1114,26/08/2013,8,2013,08:48,Feeding_Offspring,14,60,4179,8,46306.12,46306.12,1,1,1,F,1,CN,122,TRUE,1,0,3
5837,BrM,1,6104,1114,26/08/2013,8,2013,08:48,Feeding_Offspring,10,60,657,8,46306.12,46306.12,1,1,1,F,1,CN,122,TRUE,1,0,3
1857,BrF,0,6110,1115,27/08/2013,8,2013,07:35,Feeding_Offspring,1,62,3659,28,16756.54,16756.54,2,2,2,F,1,CN,122,TRUE,1,0,3
5453,BrM,1,6110,1115,27/08/2013,8,2013,07:35,Feeding_Offspring,7,62,1483,28,16756.54,16756.54,2,2,2,F,1,CN,122,TRUE,1,0,3
1826,BrF,0,6112,1116,27/08/2013,8,2013,09:00,Feeding_Offspring,8,60,3671,9,40174.39,40174.39,1,1,1,F,1,CN,122,TRUE,1,0,3
5780,BrM,1,6112,1116,27/08/2013,8,2013,09:00,Feeding_Offspring,8,60,625,9,40174.39,40174.39,1,1,1,F,1,CN,122,TRUE,1,0,3
4958,BrF,0,6109,1117,28/08/2013,8,2013,08:00,Feeding_Offspring,6,61,2478,77,13995.01,13995.01,1,1,1,FI,1,CN,122,TRUE,2,0,4
5626,BrM,1,6109,1117,28/08/2013,8,2013,08:00,Feeding_Offspring,12,61,1010,77,13995.01,13995.01,1,1,1,FI,1,CN,122,TRUE,2,0,4
5775,BrM,1,6114,1119,30/08/2013,8,2013,06:55,Feeding_Offspring,6,60,660,14,23202.81,23202.81,1,1,0,FI,1,CN,122,TRUE,0,1,3
5513,BrM,1,6108,1120,30/08/2013,8,2013,08:12,Feeding_Offspring,4,60,1386,47,35281.02,35281.02,2,2,1,F,1,CN,122,TRUE,3,0,5
5549,BrF,0,6135,1121,30/08/2013,8,2013,09:21,Feeding_Offspring,7,60,1352,479,59841.34,59841.34,1,1,1,F,1,CN,122,TRUE,0,2,4
5612,BrM,1,6135,1121,30/08/2013,8,2013,09:21,Feeding_Offspring,7,60,1025,479,59841.34,59841.34,1,1,1,F,1,CN,122,TRUE,0,2,4
4896,BrF,0,6133,1122,30/08/2013,8,2013,10:28,Feeding_Offspring,4,60,2572,48,40408.58,40408.58,1,1,1,F,1,CN,122,TRUE,0,0,2
5764,BrM,1,6133,1122,30/08/2013,8,2013,10:28,Feeding_Offspring,4,60,672,48,40408.58,40408.58,1,1,1,F,1,CN,122,TRUE,0,0,2
5836,BrM,1,6150,1123,31/08/2013,8,2013,07:40,Feeding_Offspring,2,60,797,172,8025.9,8025.9,1,1,0,FI,1,CN,122,TRUE,0,0,2
4947,BrM,1,6130,1124,31/08/2013,8,2013,09:03,Feeding_Offspring,1,65,2515,81,51226.06,51226.06,1,1,0,FI,1,CN,122,TRUE,0,0,2
5537,BrF,0,6130,1124,31/08/2013,8,2013,09:03,Feeding_Offspring,1,65,1375,81,51226.06,51226.06,1,1,0,FI,1,CN,122,TRUE,0,0,2
3087,BrM,1,6149,1126,30/08/2013,8,2013,10:10,Feeding_Offspring,3,60,3289,27,19338.92,19338.92,1,1,1,F,1,CN,122,TRUE,0,0,2
3490,BrF,0,6149,1126,30/08/2013,8,2013,10:10,Feeding_Offspring,8,60,3090,27,19338.92,19338.92,1,1,1,F,1,CN,122,TRUE,0,0,2
5235,BrM,1,6111,1130,01/09/2013,9,2013,08:39,Feeding_Offspring,9,60,1919,16,40569.05,40569.05,1,1,0,FI,1,CN,122,TRUE,0,0,2
5642,BrF,0,6111,1130,01/09/2013,9,2013,08:39,Feeding_Offspring,5,60,1003,16,40569.05,40569.05,1,1,0,FI,1,CN,122,TRUE,0,0,2
5456,BrM,1,6119,1134,04/09/2013,9,2013,09:27,Feeding_Offspring,3,60,1485,134,7309.51,7309.51,1,1,0,FI,1,CN,122,TRUE,0,0,2
5518,BrF,0,6119,1134,04/09/2013,9,2013,09:27,Feeding_Offspring,3,60,1399,134,7309.51,7309.51,1,1,0,FI,1,CN,122,TRUE,0,0,2
4947,BrM,1,6130,1135,05/09/2013,9,2013,07:44,Feeding_Offspring,2,60,2520,81,51226.06,51226.06,1,1,0,FI,1,CN,122,TRUE,0,0,2
5537,BrF,0,6130,1135,05/09/2013,9,2013,07:44,Feeding_Offspring,2,60,1380,81,51226.06,51226.06,1,1,0,FI,1,CN,122,TRUE,0,0,2
5683,BrF,0,6141,1144,06/09/2013,9,2013,09:50,Feeding_Offspring,3,60,1084,478,38704.22,38704.22,1,1,0,F,1,CN,122,TRUE,0,1,3
5774,BrM,1,6141,1144,06/09/2013,9,2013,09:50,Feeding_Offspring,3,60,667,478,38704.22,38704.22,1,1,0,F,1,CN,122,TRUE,0,1,3
5235,BrM,1,6111,1145,07/09/2013,9,2013,06:53,Feeding_Offspring,8,60,1925,16,40569.05,40569.05,1,1,0,F,1,CN,122,TRUE,0,0,2
5642,BrF,0,6111,1145,07/09/2013,9,2013,06:53,Feeding_Offspring,6,60,1009,16,40569.05,40569.05,1,1,0,F,1,CN,122,TRUE,0,0,2
5625,BrF,0,6128,1146,10/09/2013,9,2013,07:05,Feeding_Offspring,5,60,1033,112,25237.62,25237.62,1,1,1,F,1,CN,122,TRUE,0,0,2
5820,BrM,1,6128,1146,10/09/2013,9,2013,07:05,Feeding_Offspring,5,60,558,112,25237.62,25237.62,1,1,1,F,1,CN,122,TRUE,0,0,2
1852,BrF,0,6139,1158,21/09/2013,9,2013,10:39,Feeding_Offspring,1,60,3685,26,25776.1,25776.1,1,1,0,FI,1,CN,122,TRUE,1,0,3
5595,BrM,1,6139,1158,21/09/2013,9,2013,10:39,Feeding_Offspring,10,60,935,26,25776.1,25776.1,1,1,0,FI,1,CN,122,TRUE,1,0,3
2960,BrM,1,5359,1159,19/08/2012,8,2012,14:30,Feeding_Offspring,8,80,3249,2,33263.49,33263.49,1,1,0,FI,2,CN,116,TRUE,1,2,5
5267,BrF,0,5359,1159,19/08/2012,8,2012,14:30,Feeding_Offspring,5,80,1704,2,33263.49,33263.49,1,1,0,FI,2,CN,116,TRUE,1,2,5
3087,BrM,1,4977,1160,26/08/2010,8,2010,08:00,Feeding_Offspring,9,60,2189,27,23875.58,23875.58,1,1,0,F,2,CN,104,TRUE,1,0,3
3490,BrF,0,4977,1160,26/08/2010,8,2010,08:00,Feeding_Offspring,7,60,1990,27,23875.58,23875.58,1,1,0,F,2,CN,104,TRUE,1,0,3
5216,BrF,0,5136,1161,06/08/2011,8,2011,09:28,Feeding_Offspring,1,60,1348,90,38520.51,38520.51,1,1,1,FI,1,CN,105,TRUE,1,0,3
5292,BrM,1,5136,1161,06/08/2011,8,2011,09:28,Feeding_Offspring,4,60,986,90,38520.51,38520.51,1,1,1,FI,1,CN,105,TRUE,1,0,3
4957,BrM,1,6418,1222,05/02/2014,2,2014,10:43,Feeding_Offspring,15,60,2669,165,17842.41,17842.41,1,1,1,FI,1,CN,124,TRUE,0,1,3
5620,BrM,1,6428,1223,05/02/2014,2,2014,10:55,Feeding_Offspring,3,60,1191,481,33858.9,33858.9,1,1,1,F,1,CN,124,TRUE,1,0,3
5635,BrF,0,6428,1223,05/02/2014,2,2014,10:55,Feeding_Offspring,6,60,1147,481,33858.9,33858.9,1,1,1,F,1,CN,124,TRUE,1,0,3
5901,BrF,0,6431,1224,06/02/2014,2,2014,08:15,Feeding_Offspring,10,60,611,63,22289.58,22289.58,1,1,0,FI,1,CN,124,TRUE,0,2,4
1868,BrM,1,6430,1226,09/02/2014,2,2014,08:23,Feeding_Offspring,2,60,3837,46,22380.3,22380.3,1,1,1,F,1,CN,124,TRUE,0,1,3
4973,BrF,0,6430,1226,09/02/2014,2,2014,08:23,Feeding_Offspring,7,60,2632,46,22380.3,22380.3,1,1,1,F,1,CN,124,TRUE,0,1,3
5456,BrM,1,6415,1228,12/02/2014,2,2014,08:36,Feeding_Offspring,6,60,1646,134,13468.33,13468.33,1,1,1,FI,1,CN,124,TRUE,0,0,2
5518,BrF,0,6415,1228,12/02/2014,2,2014,08:36,Feeding_Offspring,4,60,1560,134,13468.33,13468.33,1,1,1,FI,1,CN,124,TRUE,0,0,2
1857,BrF,0,6438,1229,12/02/2014,2,2014,11:06,Feeding_Offspring,6,60,3828,28,10399.12,10399.12,2,2,2,FI,1,CN,124,TRUE,1,0,3
5453,BrM,1,6438,1229,12/02/2014,2,2014,11:06,Feeding_Offspring,1,60,1652,28,10399.12,10399.12,2,2,2,FI,1,CN,124,TRUE,1,0,3
1707,BrF,0,6420,1231,12/02/2014,2,2014,08:50,Feeding_Offspring,1,60,4438,477,47825.45,47825.45,1,1,0,FI,2,CN,124,TRUE,1,0,3
1710,BrM,1,6420,1231,12/02/2014,2,2014,08:50,Feeding_Offspring,4,60,4285,477,47825.45,47825.45,1,1,0,FI,2,CN,124,TRUE,1,0,3
2991,BrM,1,6442,1232,12/02/2014,2,2014,10:05,Feeding_Offspring,10,60,3729,179,35781.23,35781.23,1,1,1,F,1,CN,124,TRUE,0,0,2
5838,BrF,0,6442,1232,12/02/2014,2,2014,10:05,Feeding_Offspring,9,60,705,179,35781.23,35781.23,1,1,1,F,1,CN,124,TRUE,0,0,2
4957,BrM,1,6418,1234,13/02/2014,2,2014,08:07,Feeding_Offspring,3,60,2677,165,17842.41,17842.41,1,1,1,F,1,CN,124,TRUE,0,1,3
5634,BrF,0,6418,1234,13/02/2014,2,2014,08:07,Feeding_Offspring,7,60,1157,165,17842.41,17842.41,1,1,1,F,1,CN,124,TRUE,0,1,3
3567,BrF,0,6443,1236,13/02/2014,2,2014,08:20,Feeding_Offspring,8,60,3340,83,23026.35,23026.35,1,1,1,F,1,CN,124,TRUE,0,0,2
5822,BrM,1,6443,1236,13/02/2014,2,2014,08:20,Feeding_Offspring,5,60,652,83,23026.35,23026.35,1,1,1,F,1,CN,124,TRUE,0,0,2
4904,BrF,0,6444,1237,13/02/2014,2,2014,09:30,Feeding_Offspring,9,60,2734,88,43168.31,43168.31,1,1,1,F,1,CN,124,TRUE,0,0,2
5283,BrM,1,6444,1237,13/02/2014,2,2014,09:30,Feeding_Offspring,5,60,1842,88,43168.31,43168.31,1,1,1,F,1,CN,124,TRUE,0,0,2
1533,BrM,1,6447,1241,15/02/2014,2,2014,08:11,Feeding_Offspring,2,60,5282,99,11028.69,11028.69,1,1,0,FI,1,CN,124,TRUE,0,0,2
5851,BrF,0,6447,1241,15/02/2014,2,2014,08:11,Feeding_Offspring,3,60,568,99,11028.69,11028.69,1,1,0,FI,1,CN,124,TRUE,0,0,2
5625,BrF,0,6411,1242,14/02/2014,2,2014,08:15,Feeding_Offspring,2,60,1190,112,21388.76,21388.76,1,1,0,FI,1,CN,124,TRUE,1,0,3
5820,BrM,1,6411,1242,14/02/2014,2,2014,08:15,Feeding_Offspring,8,60,715,112,21388.76,21388.76,1,1,0,FI,1,CN,124,TRUE,1,0,3
1580,BrF,0,6445,1243,15/02/2014,2,2014,09:50,Feeding_Offspring,2,60,5003,109,16287.27,16287.27,1,1,0,F,1,CN,124,TRUE,0,0,2
3643,BrM,1,6445,1243,15/02/2014,2,2014,09:50,Feeding_Offspring,3,60,3062,109,16287.27,16287.27,1,1,0,F,1,CN,124,TRUE,0,0,2
5635,BrF,0,6428,1245,16/02/2014,2,2014,08:53,Feeding_Offspring,5,60,1158,481,33858.9,33858.9,1,1,1,FI,1,CN,124,TRUE,1,0,3
1826,BrF,0,6449,1246,16/02/2014,2,2014,10:02,Feeding_Offspring,5,60,3844,9,38118.08,38118.08,1,1,1,F,1,CN,124,TRUE,0,0,2
5780,BrM,1,6449,1246,16/02/2014,2,2014,10:02,Feeding_Offspring,1,60,798,9,38118.08,38118.08,1,1,1,F,1,CN,124,TRUE,0,0,2
1852,BrF,0,6450,1247,16/02/2014,2,2014,08:00,Feeding_Offspring,7,60,3833,26,28546.99,28546.99,1,1,0,FI,1,CN,124,TRUE,1,0,3
5595,BrM,1,6450,1247,16/02/2014,2,2014,08:00,Feeding_Offspring,4,60,1083,26,28546.99,28546.99,1,1,0,FI,1,CN,124,TRUE,1,0,3
4872,BrM,1,6414,1248,16/02/2014,2,2014,09:30,Feeding_Offspring,9,60,2849,95,47785.63,47785.63,1,1,0,FI,1,CN,124,TRUE,0,0,2
5608,BrF,0,6414,1248,16/02/2014,2,2014,09:30,Feeding_Offspring,11,60,1201,95,47785.63,47785.63,1,1,0,FI,1,CN,124,TRUE,0,0,2
5625,BrF,0,6411,1253,22/02/2014,2,2014,09:05,Feeding_Offspring,9,60,1198,112,21388.76,21388.76,1,1,0,FI,1,CN,124,TRUE,1,0,3
5820,BrM,1,6411,1253,22/02/2014,2,2014,09:05,Feeding_Offspring,7,60,723,112,21388.76,21388.76,1,1,0,FI,1,CN,124,TRUE,1,0,3
4872,BrM,1,6414,1254,24/02/2014,2,2014,08:15,Feeding_Offspring,8,60,2857,95,47785.63,47785.63,1,1,0,F,1,CN,124,TRUE,0,0,2
5608,BrF,0,6414,1254,24/02/2014,2,2014,08:15,Feeding_Offspring,11,60,1209,95,47785.63,47785.63,1,1,0,F,1,CN,124,TRUE,0,0,2
1852,BrF,0,6450,1255,25/02/2014,2,2014,08:30,Feeding_Offspring,7,60,3842,26,28546.99,28546.99,1,1,0,F,1,CN,124,TRUE,1,0,3
5595,BrM,1,6450,1255,25/02/2014,2,2014,08:30,Feeding_Offspring,9,60,1092,26,28546.99,28546.99,1,1,0,F,1,CN,124,TRUE,1,0,3
5132,BrF,0,6663,1337,25/06/2014,6,2014,08:11,Feeding_Offspring,4,60,2729,160,5038.41,5038.41,1,1,1,F,1,CN,125,TRUE,0,0,2
5498,BrM,1,6663,1337,25/06/2014,6,2014,08:11,Feeding_Offspring,2,60,1711,160,5038.41,5038.41,1,1,1,F,1,CN,125,TRUE,0,0,2
5549,BrF,0,6685,1342,17/07/2014,7,2014,08:06,Feeding_Offspring,2,60,1673,479,32451.94,32451.94,1,1,1,FI,1,CN,125,TRUE,0,0,2
5612,BrM,1,6685,1342,17/07/2014,7,2014,08:06,Feeding_Offspring,3,60,1346,479,32451.94,32451.94,1,1,1,FI,1,CN,125,TRUE,0,0,2
4965,BrF,0,6679,1349,02/08/2014,8,2014,09:15,Feeding_Offspring,7,60,2843,127,26702.26,26702.26,1,1,1,F,1,CN,125,TRUE,0,2,4
5643,BrM,1,6679,1349,02/08/2014,8,2014,09:15,Feeding_Offspring,4,60,1338,127,26702.26,26702.26,1,1,1,F,1,CN,125,TRUE,0,2,4
5549,BrF,0,6685,1365,27/07/2014,7,2014,07:43,Feeding_Offspring,18,60,1683,479,32451.94,32451.94,1,1,1,F,1,CN,125,TRUE,0,0,2
5612,BrM,1,6685,1365,27/07/2014,7,2014,07:43,Feeding_Offspring,7,60,1356,479,32451.94,32451.94,1,1,1,F,1,CN,125,TRUE,0,0,2
4890,BrM,1,6699,1373,22/08/2014,8,2014,07:49,Feeding_Offspring,4,60,2930,39,11329.79,11329.79,1,1,1,F,1,CN,125,TRUE,1,0,3
5766,BrF,0,6699,1373,22/08/2014,8,2014,07:49,Feeding_Offspring,8,60,1057,39,11329.79,11329.79,1,1,1,F,1,CN,125,TRUE,1,0,3
5545,BrF,0,6714,1375,20/08/2014,8,2014,10:34,Feeding_Offspring,2,63,1478,177,30176.88,30176.88,1,1,1,FI,2,CN,125,TRUE,1,0,3
5638,BrM,1,6714,1375,20/08/2014,8,2014,10:34,Feeding_Offspring,5,63,1192,177,30176.88,30176.88,1,1,1,FI,2,CN,125,TRUE,1,0,3
2991,BrM,1,6691,1378,18/08/2014,8,2014,11:21,Feeding_Offspring,10,63,3916,179,5764.64,5764.64,1,1,1,F,1,CN,125,TRUE,0,0,2
5838,BrF,0,6691,1378,18/08/2014,8,2014,11:21,Feeding_Offspring,7,63,892,179,5764.64,5764.64,1,1,1,F,1,CN,125,TRUE,0,0,2
1762,BrM,1,6735,1379,18/08/2014,8,2014,13:09,Feeding_Offspring,6,60,4330,15,56384.02,56384.02,2,2,2,FI,1,CN,125,TRUE,1,0,3
5657,BrF,0,6735,1379,18/08/2014,8,2014,13:09,Feeding_Offspring,4,60,1091,15,56384.02,56384.02,2,2,2,FI,1,CN,125,TRUE,1,0,3
4958,BrF,0,6700,1380,13/08/2014,8,2014,13:10,Feeding_Offspring,13,60,2828,77,10972.31,10972.31,1,1,1,F,1,CN,125,TRUE,2,0,4
5626,BrM,1,6700,1380,13/08/2014,8,2014,13:10,Feeding_Offspring,3,60,1360,77,10972.31,10972.31,1,1,1,F,1,CN,125,TRUE,2,0,4
4861,BrF,0,6713,1383,24/08/2014,8,2014,09:10,Feeding_Offspring,5,60,2963,159,28528.57,28528.57,1,1,1,FI,1,CN,125,TRUE,2,0,4
5583,BrM,1,6713,1383,24/08/2014,8,2014,09:10,Feeding_Offspring,11,60,1385,159,28528.57,28528.57,1,1,1,FI,1,CN,125,TRUE,2,0,4
1762,BrM,1,6735,1384,25/08/2014,8,2014,07:38,Feeding_Offspring,9,61,4337,15,56384.02,56384.02,2,2,2,F,1,CN,125,TRUE,1,0,3
5657,BrF,0,6735,1384,25/08/2014,8,2014,07:38,Feeding_Offspring,7,61,1098,15,56384.02,56384.02,2,2,2,F,1,CN,125,TRUE,1,0,3
4917,BrF,0,6697,1386,26/08/2014,8,2014,11:11,Feeding_Offspring,6,60,2916,71,8270.84,8270.84,2,2,2,FI,2,CN,125,TRUE,1,0,3
5847,BrM,1,6697,1386,26/08/2014,8,2014,11:11,Feeding_Offspring,5,60,1072,71,8270.84,8270.84,2,2,2,FI,2,CN,125,TRUE,1,0,3
4896,BrF,0,6729,1387,26/08/2014,8,2014,09:40,Feeding_Offspring,8,60,2933,48,23519.05,23519.05,1,1,1,FI,2,CN,125,TRUE,0,0,2
5764,BrM,1,6729,1387,26/08/2014,8,2014,09:40,Feeding_Offspring,9,60,1033,48,23519.05,23519.05,1,1,1,FI,2,CN,125,TRUE,0,0,2
4917,BrF,0,6697,1395,01/09/2014,9,2014,11:14,Feeding_Offspring,11,60,2922,71,8270.84,8270.84,2,2,2,F,2,CN,125,TRUE,1,0,3
